"","Gender","sub.group.name"
"69617","M","Machanical"
"69618","M","Machanical"
"69619","M","Machanical"
"69620","M","Machanical"
"69621","M","Machanical"
"69622","M","Machanical"
"69623","M","Machanical"
"69624","M","Machanical"
"69625","M","Machanical"
"69626","M","Machanical"
"69627","M","Machanical"
"69628","M","Machanical"
"69629","M","Machanical"
"69630","M","Machanical"
"69631","M","Machanical"
"69632","M","Machanical"
"69633","M","Machanical"
"69634","M","Machanical"
"69635","M","Machanical"
"69636","F","Machanical"
"69637","M","Machanical"
"69638","M","Machanical"
"69639","M","Machanical"
"69640","M","Machanical"
"69641","M","Machanical"
"69642","M","Machanical"
"69643","M","Machanical"
"69644","M","Machanical"
"69645","M","Machanical"
"69646","M","Machanical"
"69647","M","Machanical"
"69648","M","Machanical"
"69649","M","Machanical"
"69650","M","Machanical"
"69651","M","Machanical"
"69654","M","Machanical"
"69655","M","Machanical"
"69656","M","Machanical"
"69657","M","Machanical"
"69658","M","Machanical"
"69659","M","Machanical"
"69660","M","Machanical"
"69661","M","Machanical"
"69662","M","Machanical"
"69663","M","Machanical"
"69664","M","Machanical"
"69665","M","Machanical"
"69666","M","Machanical"
"69667","M","Machanical"
"69668","M","Machanical"
"69669","M","Machanical"
"69670","M","Machanical"
"69671","M","Machanical"
"69672","M","Machanical"
"69673","M","Machanical"
"69674","M","Machanical"
"69675","M","Machanical"
"69676","M","Machanical"
"69677","M","Machanical"
"69678","M","Machanical"
"69679","M","Machanical"
"69680","M","Machanical"
"69681","M","Machanical"
"69682","M","Machanical"
"69683","M","Machanical"
"69684","M","Machanical"
"69685","F","Machanical"
"69686","M","Machanical"
"69687","M","Machanical"
"69688","M","Machanical"
"69689","M","Machanical"
"69690","M","Machanical"
"69691","F","Machanical"
"69692","M","Machanical"
"69693","M","Machanical"
"69694","M","Machanical"
"69695","M","Machanical"
"69696","M","Machanical"
"69697","M","Machanical"
"69698","M","Machanical"
"69699","M","Machanical"
"69700","M","Machanical"
"69701","M","Machanical"
"69702","M","Machanical"
"69703","F","Machanical"
"69704","M","Machanical"
"69705","M","Machanical"
"69706","M","Machanical"
"69707","M","Machanical"
"69708","M","Machanical"
"69709","M","Machanical"
"69710","M","Machanical"
"69711","M","Machanical"
"69712","M","Machanical"
"69713","M","Machanical"
"69714","M","Machanical"
"69715","M","Machanical"
"69716","M","Machanical"
"69717","M","Machanical"
"69718","M","Machanical"
"69719","F","Machanical"
"69720","M","Machanical"
"69721","M","Machanical"
"69722","M","Machanical"
"69723","M","Machanical"
"69724","M","Machanical"
"69725","M","Machanical"
"69726","M","Machanical"
"69727","M","Machanical"
"69728","M","Machanical"
"69729","M","Machanical"
"69730","M","Machanical"
"69731","M","Machanical"
"69732","M","Machanical"
"69733","M","Machanical"
"69734","M","Machanical"
"69735","M","Machanical"
"69736","M","Machanical"
"69737","M","Machanical"
"69738","M","Machanical"
"69739","M","Machanical"
"69740","M","Machanical"
"69741","M","Machanical"
"69742","M","Machanical"
"69743","M","Machanical"
"69744","M","Machanical"
"69745","M","Machanical"
"69746","M","Machanical"
"69747","M","Machanical"
"69748","M","Machanical"
"69749","M","Machanical"
"69750","M","Machanical"
"69751","M","Machanical"
"69752","M","Machanical"
"69753","M","Machanical"
"69754","M","Machanical"
"69755","F","Machanical"
"69756","M","Machanical"
"69757","M","Machanical"
"69758","M","Machanical"
"69759","M","Machanical"
"69760","M","Machanical"
"69761","M","Machanical"
"69762","M","Machanical"
"69763","M","Machanical"
"69766","F","Machanical"
"69767","M","Machanical"
"69768","M","Machanical"
"69769","M","Machanical"
"69770","M","Machanical"
"69771","M","Machanical"
"69772","M","Machanical"
"69773","M","Machanical"
"69774","M","Machanical"
"69775","M","Machanical"
"69776","M","Machanical"
"69777","M","Machanical"
"69778","M","Machanical"
"69779","M","Machanical"
"69780","M","Machanical"
"69781","M","Machanical"
"69782","M","Machanical"
"69783","M","Machanical"
"69784","M","Machanical"
"69785","M","Machanical"
"69786","M","Machanical"
"69787","M","Machanical"
"69788","M","Machanical"
"69789","M","Machanical"
"69790","M","Machanical"
"69791","M","Machanical"
"69792","M","Machanical"
"69793","M","Machanical"
"69794","M","Machanical"
"69795","M","Machanical"
"69796","M","Machanical"
"69797","M","Machanical"
"69798","M","Machanical"
"69799","M","Machanical"
"69800","M","Machanical"
"69801","M","Machanical"
"69802","F","Machanical"
"69803","M","Machanical"
"69804","F","Machanical"
"69805","M","Machanical"
"69806","M","Machanical"
"69807","M","Machanical"
"69808","M","Machanical"
"69809","M","Machanical"
"69810","M","Machanical"
"69811","M","Machanical"
"69812","M","Machanical"
"69813","M","Machanical"
"69814","M","Machanical"
"69815","M","Machanical"
"69816","M","Machanical"
"69817","M","Machanical"
"69818","M","Machanical"
"69819","M","Machanical"
"69820","M","Machanical"
"69821","M","Machanical"
"69822","M","Machanical"
"69823","M","Machanical"
"69824","M","Machanical"
"69825","M","Machanical"
"69826","M","Machanical"
"69827","M","Machanical"
"69828","M","Machanical"
"69829","M","Machanical"
"69830","M","Machanical"
"69831","M","Machanical"
"69832","M","Machanical"
"69833","M","Machanical"
"69834","M","Machanical"
"69835","M","Machanical"
"69836","M","Machanical"
"69837","M","Machanical"
"69838","M","Machanical"
"69839","M","Machanical"
"69840","M","Machanical"
"69841","M","Machanical"
"69842","M","Machanical"
"69843","F","Machanical"
"69844","M","Machanical"
"69845","M","Machanical"
"69846","M","Machanical"
"69847","M","Machanical"
"69848","M","Machanical"
"69849","M","Machanical"
"69850","M","Machanical"
"69851","M","Machanical"
"69852","M","Machanical"
"69853","M","Machanical"
"69854","M","Machanical"
"69855","M","Machanical"
"69856","M","Machanical"
"69857","M","Machanical"
"69858","M","Machanical"
"69859","M","Machanical"
"69860","M","Machanical"
"69861","M","Machanical"
"69862","M","Machanical"
"69863","M","Machanical"
"69864","M","Machanical"
"69865","M","Machanical"
"69866","M","Machanical"
"69867","M","Machanical"
"69868","M","Machanical"
"69869","M","Machanical"
"69870","M","Machanical"
"69871","M","Machanical"
"69872","M","Machanical"
"69873","M","Machanical"
"69874","M","Machanical"
"69875","M","Machanical"
"69876","M","Machanical"
"69877","M","Machanical"
"69878","M","Machanical"
"69879","M","Machanical"
"69880","M","Machanical"
"69881","M","Machanical"
"69882","M","Machanical"
"69883","M","Machanical"
"69884","M","Machanical"
"69885","M","Machanical"
"69886","M","Machanical"
"69887","M","Machanical"
"69888","M","Machanical"
"69889","M","Machanical"
"69890","M","Machanical"
"69891","M","Machanical"
"69892","M","Machanical"
"69893","M","Machanical"
"69894","M","Machanical"
"69895","M","Machanical"
"69896","M","Machanical"
"69897","M","Machanical"
"69898","M","Machanical"
"69899","M","Machanical"
"69900","M","Machanical"
"69901","M","Machanical"
"69902","M","Machanical"
"69903","M","Machanical"
"69904","M","Machanical"
"69905","M","Machanical"
"69906","M","Machanical"
"69907","M","Machanical"
"69908","M","Machanical"
"69909","M","Machanical"
"69910","M","Machanical"
"69911","M","Machanical"
"69912","M","Machanical"
"69913","M","Machanical"
"69914","M","Machanical"
"69915","M","Machanical"
"69916","M","Machanical"
"69917","M","Machanical"
"69918","M","Machanical"
"69919","M","Machanical"
"69920","M","Machanical"
"69921","M","Machanical"
"69922","M","Machanical"
"69923","M","Machanical"
"69924","M","Machanical"
"69925","M","Machanical"
"69926","M","Machanical"
"69927","M","Machanical"
"69928","M","Machanical"
"69929","M","Machanical"
"69930","M","Machanical"
"69931","M","Machanical"
"69932","M","Machanical"
"69933","M","Machanical"
"69934","M","Machanical"
"69935","M","Machanical"
"69936","M","Machanical"
"69937","M","Machanical"
"69938","M","Machanical"
"69939","M","Machanical"
"69940","M","Machanical"
"69941","M","Machanical"
"69942","M","Machanical"
"69943","M","Machanical"
"69944","M","Machanical"
"69945","M","Machanical"
"69946","M","Machanical"
"69947","M","Machanical"
"69948","M","Machanical"
"69949","M","Machanical"
"69950","M","Machanical"
"69951","M","Machanical"
"69952","M","Machanical"
"69953","M","Machanical"
"69954","M","Machanical"
"69955","M","Machanical"
"69956","M","Machanical"
"69957","M","Machanical"
"69958","M",""
"70023","M","Machanical"
"70024","F","Machanical"
"70025","M","Machanical"
"70026","M","Machanical"
"70027","F","Machanical"
"70028","M","Machanical"
"70029","M","Machanical"
"70030","M","Machanical"
"70031","M","Machanical"
"70032","M","Machanical"
"70033","M","Machanical"
"70034","F","Machanical"
"70035","M","Machanical"
"70036","M","Machanical"
"70037","M","Machanical"
"70038","M","Machanical"
"70039","M","Machanical"
"70040","M","Machanical"
"70041","M","Machanical"
"70042","F","Machanical"
"70043","M","Machanical"
"70044","M","Machanical"
"70045","M","Machanical"
"70046","M","Machanical"
"70047","M","Machanical"
"70048","F","Machanical"
"70049","M","Machanical"
"70050","F","Machanical"
"70051","M","Machanical"
"70052","M","Machanical"
"70053","M","Machanical"
"70054","M","Machanical"
"70055","M","Machanical"
"70056","F","Machanical"
"70057","M","Machanical"
"70058","M","Machanical"
"70059","M","Machanical"
"70060","M","Machanical"
"70061","M","Machanical"
"70062","M","Machanical"
"70063","M","Machanical"
"70064","M","Machanical"
"70065","M","Machanical"
"70066","M","Machanical"
"70067","M","Machanical"
"70068","M","Machanical"
"70069","M","Machanical"
"70070","M","Machanical"
"70071","M","Machanical"
"70073","M","Machanical"
"70074","M","Machanical"
"70075","M","Machanical"
"70076","M","Machanical"
"70077","M","Machanical"
"70078","M","Machanical"
"70079","M","Machanical"
"70080","M","Machanical"
"70081","M","Machanical"
"70082","M","Machanical"
"70083","M","Machanical"
"70084","M","Machanical"
"70085","M","Machanical"
"70086","M","Machanical"
"70087","M","Machanical"
"70088","M","Machanical"
"70089","M","Machanical"
"70090","M","Machanical"
"70091","M","Machanical"
"70092","M","Machanical"
"70093","M","Machanical"
"70094","M","Machanical"
"70095","M","Machanical"
"70096","F","Machanical"
"70097","M","ENTC"
"70098","M","Machanical"
"70099","M","Machanical"
"70100","M","Machanical"
"70101","M","Machanical"
"70102","M","Machanical"
"70103","M","Machanical"
"70104","M","Machanical"
"70105","M","Machanical"
"70106","M","Machanical"
"70107","M","Machanical"
"70108","M","Machanical"
"70109","M","Machanical"
"70110","M","Machanical"
"70111","M","Machanical"
"70112","M","Machanical"
"70113","M","Machanical"
"70114","M","Machanical"
"70115","M","Machanical"
"70116","M","Machanical"
"70117","M","Machanical"
"70118","M","Machanical"
"70119","M","Machanical"
"70120","M","Machanical"
"70121","M","Machanical"
"70122","F","Machanical"
"70123","M","Machanical"
"70124","M","Machanical"
"70125","M","Machanical"
"70126","M","Machanical"
"70127","M","Machanical"
"70128","M","Machanical"
"70129","M","Machanical"
"70130","M","Machanical"
"70131","M","Machanical"
"70132","M","Machanical"
"70133","M","Machanical"
"70134","M","Machanical"
"70135","M","Machanical"
"70136","M","Machanical"
"70137","M","Machanical"
"70138","M","Machanical"
"70139","M","Machanical"
"70140","M","Machanical"
"70141","M","Machanical"
"70142","M","Machanical"
"70143","M","Machanical"
"70144","M","Machanical"
"70145","M","Machanical"
"70146","M","Machanical"
"70147","M","Machanical"
"70148","M","Machanical"
"70149","M","Machanical"
"70150","M","Machanical"
"70151","M","Machanical"
"70152","M","Machanical"
"70153","M","Machanical"
"70154","M","Machanical"
"70155","M","Machanical"
"70156","M","Machanical"
"70157","M","ENTC"
"70158","M",""
"70165","M","Machanical"
"70166","M","Machanical"
"70167","M","Machanical"
"70168","M","Machanical"
"70169","M","Machanical"
"70170","M","Machanical"
"70171","F","Machanical"
"70172","M","Machanical"
"70173","M","Machanical"
"70174","F","Machanical"
"70175","M","Machanical"
"70176","M","Machanical"
"70177","M","Machanical"
"70178","M","Machanical"
"70179","M","Machanical"
"70180","M","Machanical"
"70181","M","Machanical"
"70182","M","Machanical"
"70183","M","Machanical"
"70184","M","Machanical"
"70185","M","Machanical"
"70186","M","Machanical"
"70187","M","Machanical"
"70188","M","Computer & IT"
"70189","M","Machanical"
"70190","M","Machanical"
"70191","M","Machanical"
"70192","M","Machanical"
"70193","M","Machanical"
"70194","M","Machanical"
"70195","M","Machanical"
"70196","M","Machanical"
"70197","M","Machanical"
"70198","M","Machanical"
"70199","M","Machanical"
"70200","M","Machanical"
"70201","M","Machanical"
"70202","M","Machanical"
"70203","F","Machanical"
"70204","M","Machanical"
"70205","M","Machanical"
"70206","M","Machanical"
"70207","M","Machanical"
"70208","M","Machanical"
"70209","M","Machanical"
"70210","M","Machanical"
"70211","M","Machanical"
"70212","M","Machanical"
"70213","M","Machanical"
"70214","M","Machanical"
"70215","M","Machanical"
"70216","M","Machanical"
"70217","M","Machanical"
"70218","M","Machanical"
"70219","M","Machanical"
"70220","M","Machanical"
"70221","M","Machanical"
"70222","M","Machanical"
"70250","M","Machanical"
"70251","F","Machanical"
"70252","F","Machanical"
"70253","F","Machanical"
"70254","M","Machanical"
"70255","F","Machanical"
"70256","F","Machanical"
"70257","F","Machanical"
"70258","M","Machanical"
"70259","F","Machanical"
"70260","F","Machanical"
"70261","F","Machanical"
"70262","F","Machanical"
"70263","F","Machanical"
"70264","M","Machanical"
"70265","M","Machanical"
"70266","F","Machanical"
"70267","M","Machanical"
"70268","F","Machanical"
"70269","F","Machanical"
"70270","M","Machanical"
"70271","M","Machanical"
"70272","M","Machanical"
"70273","F","Machanical"
"70274","F","Machanical"
"70275","F","Machanical"
"70276","F","Machanical"
"70277","F","Machanical"
"70278","F","Machanical"
"70279","M","Machanical"
"70280","F","Machanical"
"70281","F","Machanical"
"70282","M","Machanical"
"70283","F","Machanical"
"70284","F","Machanical"
"70285","F","Machanical"
"70286","M","Machanical"
"70287","M","Machanical"
"70288","F","Machanical"
"70289","M","Machanical"
"70290","F","ENTC"
"70291","F","Machanical"
"70292","M","Machanical"
"70293","M","Machanical"
"70294","M","Machanical"
"70295","M","Machanical"
"70296","M","Machanical"
"70297","F","Machanical"
"70298","M","Machanical"
"70299","M","Machanical"
"70300","M","Machanical"
"70301","F","Machanical"
"70302","M","Machanical"
"70303","F","Machanical"
"70304","M","Machanical"
"70305","M","Machanical"
"70306","M","Machanical"
"70307","M","Machanical"
"70308","M","Machanical"
"70309","M","Machanical"
"70310","M","Machanical"
"70311","F","Machanical"
"70312","M","Machanical"
"70313","F","Machanical"
"70314","M","Machanical"
"70315","M","Machanical"
"70316","F","Machanical"
"70317","M","Machanical"
"70318","M","Machanical"
"70319","F","Machanical"
"70320","F","Machanical"
"70321","M","Machanical"
"70322","M","Machanical"
"70323","M","Machanical"
"70324","M","Machanical"
"70325","M","Machanical"
"70326","F","Machanical"
"70327","M","Machanical"
"70328","M","Machanical"
"70329","M","Machanical"
"70330","M","Machanical"
"70331","M","Machanical"
"70332","M","Machanical"
"70333","M","Machanical"
"70335","M","Machanical"
"70336","F","Machanical"
"70337","M","Machanical"
"70338","M","Machanical"
"70339","M","Machanical"
"70340","F","Machanical"
"70341","F","Machanical"
"70342","F","Machanical"
"70343","M","Machanical"
"70344","M","Machanical"
"70345","M","Machanical"
"70346","M","Machanical"
"70347","M","Machanical"
"70348","M","Machanical"
"70349","M","Machanical"
"70350","F","Machanical"
"70351","M","Machanical"
"70352","F","Machanical"
"70353","M","Machanical"
"70354","M","Machanical"
"70355","M","Machanical"
"70356","M","Machanical"
"70357","M","Machanical"
"70358","M","Machanical"
"70359","F","Machanical"
"70360","M","Machanical"
"70361","M","Machanical"
"70362","M","Machanical"
"70363","M","Machanical"
"70364","M","Machanical"
"70365","M","Machanical"
"70366","M","Machanical"
"70367","F","Machanical"
"70368","M","Machanical"
"70369","M","Machanical"
"70370","F","Machanical"
"70371","M","Machanical"
"70372","M","Machanical"
"70373","M","Machanical"
"70374","M","Machanical"
"70375","M","Machanical"
"70376","M","Machanical"
"70377","F","Machanical"
"70378","M","Machanical"
"70379","M","Machanical"
"70380","M","Machanical"
"70381","M","Machanical"
"70382","M","Machanical"
"70383","M","Machanical"
"70384","M","Machanical"
"70385","M","Machanical"
"70386","M","Machanical"
"70387","F","Machanical"
"70388","M","Machanical"
"70389","M","Machanical"
"70390","M","Machanical"
"70391","M","Machanical"
"70392","M","Machanical"
"70393","M","Machanical"
"70394","M","Machanical"
"70395","M","Machanical"
"70396","M","Machanical"
"70397","M","Machanical"
"70398","M","Machanical"
"70399","M","Machanical"
"70400","M","Machanical"
"70401","M","Machanical"
"70402","F","Machanical"
"70403","M","Machanical"
"70404","M","Machanical"
"70405","M","Machanical"
"70406","M","Machanical"
"70450","M","Machanical"
"70451","M","Machanical"
"70452","M","Machanical"
"70453","M","Machanical"
"70454","F","Machanical"
"70455","M","Machanical"
"70456","M","Machanical"
"70457","M","Machanical"
"70458","F","Machanical"
"70459","M","Machanical"
"70460","M","Machanical"
"70461","M","Machanical"
"70462","M","Machanical"
"70463","M","Machanical"
"70464","M","Machanical"
"70465","M","Machanical"
"70466","M","Machanical"
"70467","M","Machanical"
"70468","F","Machanical"
"70469","M","Machanical"
"70470","M","Machanical"
"70471","F","Machanical"
"70472","M","Machanical"
"70473","F","Machanical"
"70474","M","Machanical"
"70475","M","Machanical"
"70476","M","Machanical"
"70477","M","Machanical"
"70478","M","Machanical"
"70479","M","Machanical"
"70480","M","Machanical"
"70481","M","Machanical"
"70482","M","Machanical"
"70483","M","Machanical"
"70484","M","Machanical"
"70485","M","Machanical"
"70486","M","Machanical"
"70487","M","Machanical"
"70488","M","Machanical"
"70489","M","Machanical"
"70490","M","Machanical"
"70491","M","Machanical"
"70492","M","Machanical"
"70493","M","Machanical"
"70494","M","Machanical"
"70495","M","Machanical"
"70496","M","Machanical"
"70497","M","Machanical"
"70498","M","Machanical"
"70499","M","Machanical"
"70500","M","Machanical"
"70501","M","Machanical"
"70502","M","Machanical"
"70503","M","Machanical"
"70504","M","Machanical"
"70505","M","Machanical"
"70506","M","Machanical"
"70507","M","Machanical"
"70508","M","Machanical"
"70509","M","Machanical"
"70510","M","Machanical"
"70511","M","Machanical"
"70512","M","Machanical"
"70513","M","Machanical"
"70514","F","Metallurgy (Foundry Technology)"
"70515","M","Machanical"
"70516","M","Machanical"
"70517","M","Machanical"
"70518","M","Machanical"
"70519","M","Machanical"
"70520","M","Machanical"
"70521","M","Machanical"
"70522","M","Machanical"
"70523","M","Machanical"
"70524","M","Machanical"
"70525","M","Machanical"
"70526","M","Machanical"
"70527","M","Machanical"
"70528","M","Machanical"
"70529","M","Machanical"
"70530","M","Machanical"
"70531","M","Machanical"
"70532","M","Machanical"
"70533","M","Machanical"
"70534","M","Machanical"
"70535","M","Machanical"
"70536","M","Machanical"
"70537","M","Machanical"
"70538","M","Machanical"
"70539","M","Machanical"
"70540","M","Machanical"
"70541","M","Machanical"
"70542","M","Machanical"
"70543","M","Machanical"
"70544","M","Machanical"
"70545","M","Machanical"
"70546","M","Machanical"
"70547","M","Machanical"
"70548","M","Machanical"
"70549","M","Machanical"
"70550","M","Machanical"
"70551","M","Machanical"
"70552","M","Machanical"
"70553","M","Machanical"
"70554","M","Machanical"
"70555","M","Machanical"
"70556","M","Machanical"
"70557","M","Machanical"
"70558","M","Machanical"
"70559","M","Machanical"
"70560","M","Machanical"
"70561","M","Machanical"
"70562","M","Machanical"
"70563","M","Machanical"
"70564","M","Machanical"
"70565","M","Machanical"
"70566","M","Machanical"
"70567","M","Machanical"
"70568","M","Machanical"
"70569","M","Machanical"
"70570","M","Machanical"
"70571","M","Machanical"
"70572","M","Machanical"
"70573","M","Machanical"
"70574","M","Machanical"
"70575","M","Machanical"
"70576","M","Machanical"
"70577","M","Machanical"
"70578","M","Machanical"
"70579","M","Machanical"
"70580","M","Machanical"
"70581","M","Machanical"
"70582","M","Machanical"
"70583","M","Machanical"
"70584","M","Machanical"
"70585","M","Machanical"
"70586","M","Machanical"
"70587","M","Machanical"
"70588","M","Machanical"
"70589","M","Machanical"
"70696","M","Machanical"
"70697","M","Machanical"
"70698","M","Machanical"
"70699","M","Electrical"
"70700","M","Machanical"
"70701","M","Machanical"
"70702","M","Machanical"
"70703","M","Machanical"
"70704","M","Machanical"
"70705","M","Machanical"
"70706","M","Machanical"
"70707","M","Machanical"
"70708","M","Machanical"
"70709","M","Machanical"
"70828","M","Machanical"
"70829","M","Machanical"
"70830","M","Machanical"
"70960","M","Machanical"
"70961","M","Machanical"
"70962","M","Machanical"
"70963","M","Machanical"
"70964","M","Machanical"
"70965","M","Machanical"
"70966","M","Machanical"
"70967","M","Machanical"
"70968","M","Machanical"
"70969","M","Machanical"
"70970","M","Machanical"
"70971","M","Machanical"
"70972","M","Machanical"
"70973","M","Machanical"
"70974","M","Machanical"
"70975","M","Machanical"
"70976","M","Machanical"
"70977","M","Machanical"
"70978","M","Machanical"
"70979","M","Machanical"
"70980","M","Machanical"
"70981","M","Machanical"
"70982","M","Machanical"
"70983","M","Machanical"
"70984","M","Machanical"
"70985","M","Machanical"
"70986","M","Machanical"
"70987","M","Machanical"
"70988","M","Machanical"
"70989","M","Machanical"
"70990","M","Machanical"
"70991","M","Machanical"
"70992","M","Machanical"
"70993","M","Machanical"
"70994","M","Machanical"
"70995","M","Machanical"
"70996","M","Machanical"
"70997","M","Machanical"
"70998","M","Machanical"
"70999","M","Machanical"
"71000","M","Machanical"
"71001","M","Machanical"
"71002","M","Machanical"
"71003","M","Machanical"
"71004","M","Machanical"
"71005","M","Machanical"
"71006","M","Machanical"
"71007","M","Machanical"
"71008","M","Machanical"
"71009","M","Machanical"
"71010","M","Machanical"
"71011","M","Machanical"
"71012","M","Machanical"
"71013","M","Machanical"
"71014","M","Machanical"
"71015","M","Machanical"
"71016","M","Machanical"
"71017","M","Machanical"
"71018","M","Machanical"
"71019","M","Machanical"
"71020","M","Machanical"
"71021","M","Machanical"
"71022","M","Machanical"
"71023","M","Machanical"
"71024","M","Machanical"
"71025","M","Machanical"
"71026","M","Machanical"
"71027","M","Machanical"
"71028","M","Machanical"
"71029","M","Machanical"
"71030","M","Machanical"
"71031","M","Machanical"
"71032","M","Machanical"
"71033","M","Machanical"
"71034","M","Machanical"
"71035","M","Machanical"
"71036","M","Machanical"
"71037","M","Machanical"
"71038","M","Machanical"
"71039","M","Machanical"
"71040","M","Machanical"
"71041","M","Machanical"
"71042","M","Machanical"
"71043","M","Machanical"
"71044","M","Machanical"
"71045","M","Machanical"
"71046","M","Machanical"
"71047","M","Machanical"
"71048","M","Machanical"
"71049","M","Machanical"
"71050","M","Machanical"
"71051","M","Machanical"
"71052","M","Machanical"
"71053","M","Machanical"
"71054","M","Machanical"
"71055","M","Machanical"
"71056","M","Machanical"
"71057","M","Machanical"
"71058","M","Machanical"
"71059","M","Machanical"
"71060","M","Machanical"
"71061","M","Machanical"
"71062","M","Machanical"
"71063","M","Machanical"
"71064","M","Machanical"
"71065","M","Machanical"
"71066","M","Machanical"
"71067","M","Machanical"
"71068","F","Machanical"
"71069","M","Machanical"
"71070","M","Machanical"
"71071","M","Machanical"
"71072","M","Machanical"
"71073","M","Machanical"
"71074","M","Machanical"
"71075","M","Machanical"
"71076","M","Machanical"
"71077","M","Machanical"
"71078","F","Machanical"
"71079","M","Machanical"
"71080","M","Machanical"
"71081","M","Machanical"
"71082","M","Machanical"
"71083","M","Machanical"
"71084","M","Machanical"
"71085","M","Machanical"
"71086","M","Machanical"
"71087","M","Machanical"
"71088","M","Machanical"
"71089","M","Machanical"
"71090","M","Machanical"
"71091","M","Machanical"
"71092","M","Machanical"
"71093","M","Machanical"
"71094","M","Machanical"
"71095","M","Machanical"
"71096","M","Machanical"
"71097","M","Machanical"
"71098","M","Machanical"
"71099","M","Machanical"
"71100","M","Machanical"
"71101","M","Machanical"
"71102","M","Machanical"
"71103","M","Machanical"
"71104","M","Machanical"
"71105","M","Machanical"
"71106","M","Machanical"
"71107","M","Machanical"
"71108","M","Machanical"
"71109","M","Machanical"
"71110","M","Machanical"
"71111","M","Machanical"
"71112","M","Machanical"
"71113","M","Machanical"
"71114","M","Machanical"
"71115","M","Machanical"
"71116","M","Machanical"
"71117","M","Machanical"
"71118","M","Machanical"
"71119","M","Machanical"
"71120","M","Machanical"
"71121","M","Machanical"
"71122","M","Machanical"
"71123","M","Machanical"
"71124","M","Machanical"
"71125","M","Machanical"
"71126","M","Machanical"
"71127","M","Machanical"
"71128","M","Machanical"
"71129","M","Machanical"
"71130","M","Machanical"
"71131","M","Machanical"
"71132","M","Machanical"
"71133","M","Machanical"
"71134","M","Machanical"
"71135","M","Machanical"
"71136","M","Machanical"
"71137","M","Machanical"
"71138","M","Machanical"
"71139","M","Machanical"
"71140","M","Machanical"
"71141","M","Machanical"
"71142","M","Machanical"
"71143","M","Machanical"
"71144","M","Machanical"
"71145","M","Machanical"
"71146","M","Machanical"
"71147","M","Machanical"
"71148","M","Machanical"
"71149","M","Machanical"
"71150","M","Machanical"
"71151","M","Machanical"
"71152","M","Machanical"
"71153","M","Machanical"
"71154","M","Machanical"
"71155","F","Machanical"
"71156","M","Machanical"
"71157","M","Machanical"
"71158","M","Machanical"
"71159","M","Machanical"
"71160","M","Machanical"
"71161","M","Machanical"
"71162","M","Machanical"
"71163","M","Machanical"
"71164","M","Machanical"
"71165","M","Machanical"
"71166","M","Machanical"
"71167","F","Machanical"
"71168","M","Machanical"
"71169","M","Machanical"
"71170","M","Machanical"
"71171","M","Machanical"
"71172","M","Machanical"
"71173","M","Machanical"
"71174","M","Machanical"
"71175","M","Machanical"
"71176","M","Machanical"
"71177","M","Machanical"
"71178","M","Machanical"
"71179","M","Machanical"
"71180","M","Machanical"
"71282","M","Machanical"
"71283","M","Machanical"
"71284","F","Machanical"
"71285","M","Machanical"
"71286","M","Machanical"
"71287","M","Machanical"
"71288","F","Machanical"
"71289","M","Machanical"
"71290","M","Machanical"
"71291","F","Machanical"
"71292","M","Machanical"
"71293","M","Machanical"
"71294","M","Machanical"
"71295","M","Machanical"
"71296","M","Machanical"
"71297","M","Machanical"
"71298","M","Machanical"
"71299","F","Machanical"
"71300","M","Machanical"
"71301","M","Machanical"
"71302","M","Machanical"
"71303","M","Machanical"
"71304","M","Machanical"
"71305","M","Machanical"
"71306","M","Machanical"
"71307","M","Machanical"
"71308","M","Machanical"
"71309","F","Machanical"
"71310","M","Machanical"
"71311","M","Machanical"
"71312","M","Machanical"
"71313","M","Machanical"
"71314","M","Machanical"
"71315","M","Machanical"
"71316","M","Machanical"
"71317","M","Machanical"
"71318","M","Machanical"
"71319","M","Machanical"
"71320","M","Machanical"
"71321","M","Machanical"
"71322","M","Machanical"
"71395","M","Machanical"
"71396","M","Machanical"
"71397","M","Machanical"
"71398","F","Machanical"
"71399","M","Machanical"
"71400","M","Machanical"
"71401","M","Machanical"
"71402","M","Machanical"
"71403","M","Machanical"
"71404","M","Machanical"
"71405","M","Machanical"
"71406","M","Machanical"
"71407","M","Machanical"
"71408","M","Machanical"
"71409","M","Machanical"
"71410","F","Machanical"
"71411","M","Machanical"
"71412","F","Machanical"
"71413","M","Machanical"
"71414","M","Machanical"
"71415","M","Machanical"
"71416","M","Machanical"
"71417","M","Machanical"
"71418","M","Machanical"
"71419","M","Machanical"
"71420","M","Machanical"
"71421","F","Machanical"
"71422","M","Machanical"
"71423","M","Machanical"
"71424","M","Machanical"
"71425","M","Machanical"
"71426","M","Machanical"
"71427","M","Machanical"
"71428","M","Machanical"
"71429","M","Machanical"
"71446","M","Machanical"
"71447","M","Machanical"
"71448","M","Machanical"
"71449","M","Machanical"
"71450","M","Machanical"
"71451","M","Machanical"
"71452","M","Machanical"
"71453","M","Machanical"
"71454","M","Machanical"
"71455","M","Machanical"
"71456","M","Machanical"
"71457","M","Machanical"
"71458","M","Machanical"
"71459","M","Machanical"
"71460","M","Machanical"
"71461","M","Machanical"
"71462","M","Machanical"
"71463","M","Machanical"
"71464","M","Machanical"
"71465","M","Machanical"
"71466","M","Machanical"
"71467","M","Machanical"
"71468","M","Machanical"
"71469","M","Machanical"
